Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes
Affiliate,Kyosophy,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Kyosophy,https://www.youtube.com/results?search_query=Kyosophy+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Mariana Kaiser,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Mariana+Kaiser,https://www.youtube.com/results?search_query=Mariana+Kaiser+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Naya Clinics,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Naya+Clinics,https://www.youtube.com/results?search_query=Naya+Clinics+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Jecht Spencer,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Jecht+Spencer,https://www.youtube.com/results?search_query=Jecht+Spencer+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Christopher Babson | Self Help YouTube Channel,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Christopher+Babson+%7C+Self+Help+YouTube+Channel,https://www.youtube.com/results?search_query=Christopher+Babson+%7C+Self+Help+YouTube+Channel+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Jonny - Self Improvement,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Jonny+-+Self+Improvement,https://www.youtube.com/results?search_query=Jonny+-+Self+Improvement+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Evette Rose,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Evette+Rose,https://www.youtube.com/results?search_query=Evette+Rose+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Your Unlocked Potential - Self Development Tips,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Your+Unlocked+Potential+-+Self+Development+Tips,https://www.youtube.com/results?search_query=Your+Unlocked+Potential+-+Self+Development+Tips+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Bartek Self-Improves,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Bartek+Self-Improves,https://www.youtube.com/results?search_query=Bartek+Self-Improves+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Cameron Gibson,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Cameron+Gibson,https://www.youtube.com/results?search_query=Cameron+Gibson+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Contrarian Learning Studio,Self Improvement,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Contrarian+Learning+Studio,https://www.youtube.com/results?search_query=Contrarian+Learning+Studio+focus+productivity+study,6,,"Audience is motivated by behavior change, discipline and practical self-management.","Pitch a behavioral commitment device that turns intention into an environment, with lifetime Pro to test.",https://videos.feedspot.com/self_improvement_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
