Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes,Gatekeeper / Organization,Decision Maker / Role,Institution / Community,Geography,Approx. Reachable Group Size,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10)
Affiliate,Minimalist Baker,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Minimalist+Baker,https://www.youtube.com/results?search_query=Minimalist+Baker+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,FREE TO FRUGAL,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=FREE+TO+FRUGAL,https://www.youtube.com/results?search_query=FREE+TO+FRUGAL+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Kyra Ann,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Kyra+Ann,https://www.youtube.com/results?search_query=Kyra+Ann+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Abundantly Minimal,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Abundantly+Minimal,https://www.youtube.com/results?search_query=Abundantly+Minimal+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Brittany Taylor,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Brittany+Taylor,https://www.youtube.com/results?search_query=Brittany+Taylor+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Anthony Ongaro,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Anthony+Ongaro,https://www.youtube.com/results?search_query=Anthony+Ongaro+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Amanda Round the Globe,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Amanda+Round+the+Globe,https://www.youtube.com/results?search_query=Amanda+Round+the+Globe+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Pick Up Limes,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Pick+Up+Limes,https://www.youtube.com/results?search_query=Pick+Up+Limes+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Matt D'Avella,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Matt+D%27Avella,https://www.youtube.com/results?search_query=Matt+D%27Avella+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Exploring Alternatives,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Exploring+Alternatives,https://www.youtube.com/results?search_query=Exploring+Alternatives+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Lavendaire,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Lavendaire,https://www.youtube.com/results?search_query=Lavendaire+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Raw Alignment,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Raw+Alignment,https://www.youtube.com/results?search_query=Raw+Alignment+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,The Minimalists,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Minimalists,https://www.youtube.com/results?search_query=The+Minimalists+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Madeleine Olivia,Minimalism / Intentional Living,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Madeleine+Olivia,https://www.youtube.com/results?search_query=Madeleine+Olivia+focus+productivity+study,7,,Audience values intentional tech use and reducing digital noise.,"Pitch a calmer relationship with technology: fewer digital loopholes, more intentional computer use.",https://videos.feedspot.com/minimalist_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
