Prospect Type,Gatekeeper / Organization,Decision Maker / Role,Category,Institution / Community,Geography,Approx. Reachable Group Size,Best Contact,Contact Type,Contact URL,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10),Source URL,Verification Date,Outreach Status,Notes
Initial User Gatekeeper,The Investment Club,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Undergraduate Marketing Association,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Women in Business,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Women in Investment,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,AI Collaborate,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,American Institute of Aeronautics & Astronautics,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,American Society of Mechanical Engineers,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Association for Computing Machinery (ACM),,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Association for Computing Machinery - Women's Chapter (ACM-W),,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Biomedical Engineering Society,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Engineers Without Borders,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Institute of Electrical and Electronics Engineers (IEEE),,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
Initial User Gatekeeper,Santa Clara Formula SAE,,University Student Organization,Santa Clara University,"Santa Clara, CA, US",,tvanadilok@scu.edu,Email,mailto:tvanadilok@scu.edu,https://www.scu.edu/csi/organizations/directory/,"Members are students in technical, business, or intensive academic communities with heavy laptop use.","7-Day Lock-In Challenge for SCU members; free Pro, founder-led onboarding, and results shared back to the group.",Could you connect me with the current club president or share a 7-day focus challenge with members?,7,9,8,https://www.scu.edu/csi/organizations/directory/,2026-08-31,Not Contacted,Org verified in SCU 2026 RSO directory. Listed contact is Center for Student Involvement; ask for current officer contact.
